"","date","carrier","flight_num","origin","dest","dest_state","sched_dep","dep","sched_arr","arr","cancelled","canc_code","distance","weekday","dep_delay","arr_delay"
"293",2017-10-29,"UA",1575,12173,14771,91,2017-10-29 22:44:00,2017-10-29 22:48:00,2017-10-29 06:56:00,2017-10-29 09:58:00,0,NA,2398,"Sunday",4,182
"294",2017-11-05,"UA",755,13495,12266,74,2017-11-05 09:40:00,2017-11-05 09:33:00,2017-11-05 11:04:00,2017-11-05 10:47:00,0,NA,305,"Sunday",-7,-17
"295",2017-10-30,"UA",1217,14683,12266,74,2017-10-30 19:01:00,2017-10-30 18:51:00,2017-10-30 20:04:00,2017-10-30 19:43:00,0,NA,191,"Monday",-10,-21
"296",2017-10-09,"OO",5187,10135,13930,41,2017-10-09 06:30:00,2017-10-09 06:50:00,2017-10-09 07:45:00,2017-10-09 07:51:00,0,NA,655,"Monday",20,6
"297",2017-12-09,"WN",4920,10800,12889,85,2017-12-09 07:20:00,2017-12-09 07:12:00,2017-12-09 08:25:00,2017-12-09 08:11:00,0,NA,223,"Saturday",-8,-14
"298",2017-11-25,"WN",6553,11193,13232,41,2017-11-25 10:35:00,2017-11-25 10:28:00,2017-11-25 10:40:00,2017-11-25 10:26:00,0,NA,249,"Saturday",-7,-14
"299",2017-10-13,"UA",295,13495,11292,82,2017-10-13 08:30:00,2017-10-13 08:24:00,2017-10-13 10:23:00,2017-10-13 10:08:00,0,NA,1062,"Friday",-6,-15
"300",2017-10-03,"HA",46,13830,14831,91,2017-10-03 11:00:00,2017-10-03 11:00:00,2017-10-03 19:00:00,2017-10-03 18:53:00,0,NA,2355,"Tuesday",0,-7
"301",2017-11-13,"DL",794,10397,14783,64,2017-11-13 20:10:00,2017-11-13 20:09:00,2017-11-13 21:05:00,2017-11-13 21:00:00,0,NA,563,"Monday",-1,-5
"302",2017-11-10,"OO",3348,10800,14831,91,2017-11-10 08:20:00,2017-11-10 08:07:00,2017-11-10 09:35:00,2017-11-10 09:14:00,0,NA,296,"Friday",-13,-21
"303",2017-10-06,"B6",487,10721,12892,91,2017-10-06 18:10:00,2017-10-06 18:12:00,2017-10-06 21:37:00,2017-10-06 21:51:00,0,NA,2611,"Friday",2,14
"304",2017-10-30,"DL",2521,11995,10397,34,2017-10-30 05:35:00,2017-10-30 05:33:00,2017-10-30 06:50:00,2017-10-30 06:43:00,0,NA,306,"Monday",-2,-7
"305",2017-12-20,"DL",1812,10397,13930,41,2017-12-20 22:46:00,2017-12-20 22:54:00,2017-12-20 23:50:00,2017-12-20 23:47:00,0,NA,606,"Wednesday",8,-3
"306",2017-12-25,"F9",1672,13204,14100,23,2017-12-25 12:20:00,2017-12-25 12:53:00,2017-12-25 14:51:00,2017-12-25 15:08:00,0,NA,861,"Monday",33,17
"307",2017-11-05,"OO",5759,13930,15380,43,2017-11-05 07:30:00,2017-11-05 07:18:00,2017-11-05 09:39:00,2017-11-05 09:21:00,0,NA,224,"Sunday",-12,-18
"308",2017-10-15,"B6",838,10732,12478,22,2017-10-15 05:00:00,NA,2017-10-15 08:50:00,NA,1,"A",1576,"Sunday",NA,NA
"309",2017-10-29,"WN",6139,14679,12889,85,2017-10-29 18:45:00,2017-10-29 19:38:00,2017-10-29 19:55:00,2017-10-29 20:44:00,0,NA,258,"Sunday",53,49
"310",2017-10-28,"F9",792,14057,11292,82,2017-10-28 14:50:00,2017-10-28 14:48:00,2017-10-28 18:23:00,2017-10-28 18:13:00,0,NA,991,"Saturday",-2,-10
"311",2017-10-10,"DL",46,13303,12478,22,2017-10-10 12:00:00,2017-10-10 11:55:00,2017-10-10 15:03:00,2017-10-10 14:52:00,0,NA,1089,"Tuesday",-5,-11
"312",2017-12-29,"WN",6038,13796,12954,91,2017-12-29 17:40:00,2017-12-29 17:39:00,2017-12-29 19:00:00,2017-12-29 18:55:00,0,NA,353,"Friday",-1,-5
"313",2017-11-15,"UA",2083,14107,12266,74,2017-11-15 07:21:00,2017-11-15 07:16:00,2017-11-15 10:52:00,2017-11-15 10:37:00,0,NA,1009,"Wednesday",-5,-15
"314",2017-10-09,"HA",276,12173,13830,2,2017-10-09 19:30:00,2017-10-09 19:26:00,2017-10-09 20:10:00,2017-10-09 19:59:00,0,NA,100,"Monday",-4,-11
"315",2017-10-19,"WN",647,13232,11433,43,2017-10-19 09:55:00,2017-10-19 10:08:00,2017-10-19 12:00:00,2017-10-19 12:04:00,0,NA,228,"Thursday",13,4
"316",2017-12-25,"F9",1218,15016,15304,33,2017-12-25 17:15:00,2017-12-25 17:49:00,2017-12-25 20:36:00,2017-12-25 21:10:00,0,NA,869,"Monday",34,34
"317",2017-10-27,"DL",2283,15249,10397,34,2017-10-27 13:02:00,2017-10-27 13:06:00,2017-10-27 14:20:00,2017-10-27 14:18:00,0,NA,223,"Friday",4,-2
"318",2017-11-29,"DL",970,13487,13198,64,2017-11-29 13:08:00,2017-11-29 13:03:00,2017-11-29 14:46:00,2017-11-29 14:26:00,0,NA,393,"Wednesday",-5,-20
"319",2017-12-22,"DL",1333,11193,13204,33,2017-12-22 07:50:00,2017-12-22 07:44:00,2017-12-22 10:21:00,2017-12-22 09:56:00,0,NA,757,"Friday",-6,-25
"320",2017-12-30,"AA",1887,14100,11042,44,2017-12-30 10:45:00,2017-12-30 10:44:00,2017-12-30 12:26:00,2017-12-30 13:32:00,0,NA,363,"Saturday",-1,66
"321",2017-11-09,"UA",448,12889,13930,41,2017-11-09 23:15:00,2017-11-09 23:12:00,2017-11-09 04:54:00,2017-11-09 04:22:00,0,NA,1514,"Thursday",-3,-32
"322",2017-11-05,"AA",2227,11298,13303,33,2017-11-05 20:10:00,2017-11-05 20:17:00,2017-11-05 23:51:00,2017-11-05 23:50:00,0,NA,1121,"Sunday",7,-1
"323",2017-10-13,"WN",1311,10800,13796,91,2017-10-13 19:50:00,2017-10-13 19:56:00,2017-10-13 21:00:00,2017-10-13 21:00:00,0,NA,325,"Friday",6,0
"324",2017-10-26,"OO",5293,11637,11292,82,2017-10-26 09:25:00,2017-10-26 09:15:00,2017-10-26 10:29:00,2017-10-26 10:24:00,0,NA,627,"Thursday",-10,-5
"325",2017-11-21,"WN",61,11697,12191,74,2017-11-21 15:05:00,2017-11-21 15:16:00,2017-11-21 16:55:00,2017-11-21 17:23:00,0,NA,957,"Tuesday",11,28
"326",2017-12-26,"B6",1001,10792,12478,22,2017-12-26 22:15:00,2017-12-26 23:33:00,2017-12-26 23:36:00,2017-12-26 00:41:00,0,NA,301,"Tuesday",78,-1375
"327",2017-11-02,"OO",7406,13459,11433,43,2017-11-02 17:35:00,2017-11-02 18:49:00,2017-11-02 18:59:00,2017-11-02 20:09:00,0,NA,349,"Thursday",74,70
"328",2017-12-17,"AA",2397,11503,11298,74,2017-12-17 10:55:00,2017-12-17 10:47:00,2017-12-17 14:03:00,2017-12-17 13:46:00,0,NA,721,"Sunday",-8,-17
"329",2017-12-06,"AA",2526,13930,11298,74,2017-12-06 10:25:00,2017-12-06 10:24:00,2017-12-06 12:59:00,2017-12-06 13:15:00,0,NA,802,"Wednesday",-1,16
"330",2017-12-08,"UA",1280,14771,12266,74,2017-12-08 14:54:00,2017-12-08 14:51:00,2017-12-08 20:39:00,2017-12-08 20:44:00,0,NA,1635,"Friday",-3,5
"331",2017-12-24,"OO",7369,14150,11433,43,2017-12-24 06:25:00,2017-12-24 06:10:00,2017-12-24 07:48:00,2017-12-24 07:30:00,0,NA,243,"Sunday",-15,-18
"332",2017-10-01,"WN",2924,12191,10693,54,2017-10-01 07:10:00,2017-10-01 07:02:00,2017-10-01 09:00:00,2017-10-01 08:40:00,0,NA,670,"Sunday",-8,-20
"333",2017-10-15,"DL",802,10397,12953,22,2017-10-15 15:30:00,2017-10-15 15:28:00,2017-10-15 17:50:00,2017-10-15 17:43:00,0,NA,762,"Sunday",-2,-7
"334",2017-11-06,"WN",613,14893,14107,81,2017-11-06 06:45:00,2017-11-06 06:47:00,2017-11-06 09:35:00,2017-11-06 09:27:00,0,NA,647,"Monday",2,-8
"335",2017-12-01,"DL",1463,10397,10994,37,2017-12-01 10:56:00,2017-12-01 10:56:00,2017-12-01 12:10:00,2017-12-01 12:17:00,0,NA,259,"Friday",0,7
"336",2017-11-13,"F9",1115,11042,12889,85,2017-11-13 18:55:00,2017-11-13 19:20:00,2017-11-13 20:42:00,2017-11-13 20:40:00,0,NA,1824,"Monday",25,-2
"337",2017-11-18,"OO",5528,14771,14489,92,2017-11-18 18:05:00,2017-11-18 17:54:00,2017-11-18 19:47:00,2017-11-18 19:23:00,0,NA,462,"Saturday",-11,-24
"338",2017-10-29,"DL",2278,14771,12892,91,2017-10-29 09:50:00,2017-10-29 09:36:00,2017-10-29 11:35:00,2017-10-29 11:18:00,0,NA,337,"Sunday",-14,-17
"339",2017-12-14,"AA",2260,11298,14262,91,2017-12-14 17:55:00,2017-12-14 17:49:00,2017-12-14 19:02:00,2017-12-14 18:34:00,0,NA,1126,"Thursday",-6,-28
"340",2017-10-27,"AA",262,11298,13303,33,2017-10-27 20:30:00,2017-10-27 20:56:00,2017-10-27 00:18:00,2017-10-27 00:43:00,0,NA,1121,"Friday",26,25
"341",2017-11-07,"VX",1931,12892,14771,91,2017-11-07 11:35:00,2017-11-07 12:39:00,2017-11-07 12:53:00,2017-11-07 14:05:00,0,NA,337,"Tuesday",64,72
"342",2017-10-09,"WN",1672,14107,10792,22,2017-10-09 10:15:00,2017-10-09 10:13:00,2017-10-09 17:20:00,2017-10-09 16:52:00,0,NA,1912,"Monday",-2,-28
"343",2017-12-13,"WN",648,11259,14683,74,2017-12-13 06:30:00,2017-12-13 06:28:00,2017-12-13 07:35:00,2017-12-13 07:22:00,0,NA,248,"Wednesday",-2,-13
"344",2017-11-02,"AA",1747,11057,14122,23,2017-11-02 20:20:00,2017-11-02 20:12:00,2017-11-02 21:44:00,2017-11-02 21:44:00,0,NA,366,"Thursday",-8,0
"345",2017-10-04,"OO",5675,12892,14679,91,2017-10-04 06:05:00,2017-10-04 06:02:00,2017-10-04 07:08:00,2017-10-04 06:50:00,0,NA,109,"Wednesday",-3,-18
"346",2017-10-04,"WN",3968,10821,10994,37,2017-10-04 15:50:00,2017-10-04 15:47:00,2017-10-04 17:25:00,2017-10-04 17:22:00,0,NA,472,"Wednesday",-3,-3
"347",2017-12-27,"AA",1085,13930,14747,93,2017-12-27 17:00:00,2017-12-27 16:57:00,2017-12-27 19:40:00,2017-12-27 19:38:00,0,NA,1721,"Wednesday",-3,-2
"348",2017-11-03,"AA",419,11278,11298,74,2017-11-03 11:55:00,2017-11-03 12:13:00,2017-11-03 14:20:00,2017-11-03 14:17:00,0,NA,1192,"Friday",18,-3
"349",2017-12-14,"OO",4643,12892,14893,91,2017-12-14 21:55:00,2017-12-14 21:55:00,2017-12-14 23:32:00,2017-12-14 23:29:00,0,NA,373,"Thursday",0,-3
"350",2017-12-23,"DL",1985,14747,14869,87,2017-12-23 05:50:00,2017-12-23 05:45:00,2017-12-23 08:58:00,2017-12-23 08:46:00,0,NA,689,"Saturday",-5,-12
"351",2017-11-09,"DL",2112,10397,13930,41,2017-11-09 19:50:00,2017-11-09 19:50:00,2017-11-09 21:00:00,2017-11-09 20:57:00,0,NA,606,"Thursday",0,-3
"352",2017-11-22,"OO",4871,11267,13487,63,2017-11-22 07:00:00,2017-11-22 06:55:00,2017-11-22 08:06:00,2017-11-22 08:14:00,0,NA,574,"Wednesday",-5,8
"353",2017-10-07,"DL",2454,14908,10397,34,2017-10-07 06:45:00,2017-10-07 06:41:00,2017-10-07 14:00:00,2017-10-07 13:48:00,0,NA,1919,"Saturday",-4,-12
"354",2017-10-15,"UA",1081,11618,13204,33,2017-10-15 09:47:00,2017-10-15 09:40:00,2017-10-15 12:33:00,2017-10-15 12:10:00,0,NA,937,"Sunday",-7,-23
"355",2017-12-07,"OO",3082,11603,12892,91,2017-12-07 06:00:00,2017-12-07 06:02:00,2017-12-07 08:29:00,2017-12-07 08:33:00,0,NA,748,"Thursday",2,4
"356",2017-11-13,"WN",5608,14107,10800,91,2017-11-13 19:15:00,2017-11-13 19:16:00,2017-11-13 19:40:00,2017-11-13 19:34:00,0,NA,369,"Monday",1,-6
"357",2017-12-02,"WN",2199,14747,14893,91,2017-12-02 11:15:00,2017-12-02 11:13:00,2017-12-02 13:10:00,2017-12-02 12:58:00,0,NA,605,"Saturday",-2,-12
"358",2017-12-27,"HA",178,12173,12758,2,2017-12-27 14:55:00,2017-12-27 15:00:00,2017-12-27 15:43:00,2017-12-27 15:43:00,0,NA,163,"Wednesday",5,0
"359",2017-11-15,"B6",33,10785,12478,22,2017-11-15 14:50:00,2017-11-15 14:43:00,2017-11-15 16:16:00,2017-11-15 15:51:00,0,NA,266,"Wednesday",-7,-25
"360",2017-11-12,"DL",2390,12441,14869,87,2017-11-12 13:24:00,2017-11-12 13:18:00,2017-11-12 14:29:00,2017-11-12 14:17:00,0,NA,205,"Sunday",-6,-12
"361",2017-11-20,"UA",2107,11292,12892,91,2017-11-20 07:45:00,2017-11-20 07:38:00,2017-11-20 09:35:00,2017-11-20 09:17:00,0,NA,862,"Monday",-7,-18
"362",2017-11-29,"AA",1441,14570,11298,74,2017-11-29 06:07:00,2017-11-29 06:05:00,2017-11-29 11:24:00,2017-11-29 11:24:00,0,NA,1345,"Wednesday",-2,0
"363",2017-10-26,"OO",4939,12339,13487,63,2017-10-26 13:05:00,2017-10-26 13:04:00,2017-10-26 13:50:00,2017-10-26 14:01:00,0,NA,503,"Thursday",-1,11
"364",2017-12-29,"WN",5080,14771,10800,91,2017-12-29 06:30:00,2017-12-29 06:25:00,2017-12-29 07:40:00,2017-12-29 07:30:00,0,NA,326,"Friday",-5,-10
"365",2017-11-28,"DL",1407,13487,11986,43,2017-11-28 13:00:00,2017-11-28 12:57:00,2017-11-28 15:33:00,2017-11-28 15:06:00,0,NA,408,"Tuesday",-3,-27
"366",2017-11-22,"UA",1130,14100,12266,74,2017-11-22 07:56:00,2017-11-22 07:50:00,2017-11-22 10:45:00,2017-11-22 10:03:00,0,NA,1325,"Wednesday",-6,-42
"367",2017-11-26,"WN",6653,14107,12889,85,2017-11-26 12:50:00,2017-11-26 12:51:00,2017-11-26 12:55:00,2017-11-26 12:47:00,0,NA,255,"Sunday",1,-8
"368",2017-12-24,"AA",1895,10397,14100,23,2017-12-24 13:22:00,2017-12-24 13:15:00,2017-12-24 15:28:00,2017-12-24 14:58:00,0,NA,666,"Sunday",-7,-30
"369",2017-11-05,"WN",3856,13487,15016,64,2017-11-05 16:55:00,2017-11-05 17:58:00,2017-11-05 18:25:00,2017-11-05 19:46:00,0,NA,448,"Sunday",63,81
"370",2017-10-26,"DL",201,10397,13487,63,2017-10-26 08:55:00,2017-10-26 08:53:00,2017-10-26 10:33:00,2017-10-26 10:29:00,0,NA,907,"Thursday",-2,-4
"371",2017-10-09,"WN",122,13796,11292,82,2017-10-09 07:00:00,2017-10-09 06:59:00,2017-10-09 10:30:00,2017-10-09 10:38:00,0,NA,957,"Monday",-1,8
"372",2017-10-30,"WN",291,10529,10821,35,2017-10-30 11:15:00,2017-10-30 11:13:00,2017-10-30 12:25:00,2017-10-30 12:11:00,0,NA,283,"Monday",-2,-14
"373",2017-12-09,"VX",1090,14771,12264,38,2017-12-09 21:20:00,2017-12-09 21:15:00,2017-12-09 05:16:00,2017-12-09 05:29:00,0,NA,2419,"Saturday",-5,13
"374",2017-10-10,"WN",5056,14893,12889,85,2017-10-10 06:55:00,2017-10-10 06:53:00,2017-10-10 08:15:00,2017-10-10 08:01:00,0,NA,397,"Tuesday",-2,-14
"375",2017-12-05,"B6",254,11278,10721,13,2017-12-05 06:00:00,2017-12-05 05:51:00,2017-12-05 07:23:00,2017-12-05 07:21:00,0,NA,399,"Tuesday",-9,-2
"376",2017-12-28,"OO",2984,13930,11433,43,2017-12-28 07:17:00,2017-12-28 07:24:00,2017-12-28 09:42:00,2017-12-28 09:46:00,0,NA,235,"Thursday",7,4
"377",2017-10-19,"NK",253,12892,14747,93,2017-10-19 18:08:00,2017-10-19 18:09:00,2017-10-19 20:55:00,2017-10-19 21:13:00,0,NA,954,"Thursday",1,18
"378",2017-10-10,"DL",1371,11618,13487,63,2017-10-10 11:11:00,2017-10-10 11:21:00,2017-10-10 13:09:00,2017-10-10 13:11:00,0,NA,1008,"Tuesday",10,2
"379",2017-10-05,"WN",1776,15016,10397,34,2017-10-05 15:45:00,2017-10-05 15:46:00,2017-10-05 18:15:00,2017-10-05 18:09:00,0,NA,484,"Thursday",1,-6
"380",2017-12-16,"AA",296,11298,10721,13,2017-12-16 10:24:00,2017-12-16 10:21:00,2017-12-16 14:53:00,2017-12-16 14:31:00,0,NA,1562,"Saturday",-3,-22
"381",2017-11-22,"DL",1963,10397,11278,38,2017-11-22 13:34:00,2017-11-22 13:35:00,2017-11-22 15:20:00,2017-11-22 15:07:00,0,NA,547,"Wednesday",1,-13
"382",2017-11-12,"DL",1852,14869,14683,74,2017-11-12 09:38:00,2017-11-12 09:38:00,2017-11-12 13:29:00,2017-11-12 13:14:00,0,NA,1087,"Sunday",0,-15
"383",2017-11-02,"B6",288,12892,10721,13,2017-11-02 07:10:00,2017-11-02 07:06:00,2017-11-02 15:29:00,2017-11-02 15:14:00,0,NA,2611,"Thursday",-4,-15
"384",2017-10-26,"OO",5765,14869,14771,91,2017-10-26 17:20:00,2017-10-26 17:36:00,2017-10-26 18:33:00,2017-10-26 18:29:00,0,NA,599,"Thursday",16,-4
"385",2017-11-24,"B6",944,12954,11697,33,2017-11-24 21:19:00,2017-11-24 21:15:00,2017-11-24 05:02:00,2017-11-24 04:56:00,0,NA,2327,"Friday",-4,-6
"386",2017-12-15,"EV",4242,10781,12266,74,2017-12-15 16:05:00,2017-12-15 15:56:00,2017-12-15 17:23:00,2017-12-15 17:03:00,0,NA,253,"Friday",-9,-20
"387",2017-10-09,"UA",2118,12892,11618,21,2017-10-09 09:30:00,2017-10-09 09:40:00,2017-10-09 17:56:00,2017-10-09 17:45:00,0,NA,2454,"Monday",10,-11
"388",2017-12-28,"AS",112,10299,14747,93,2017-12-28 08:02:00,2017-12-28 08:03:00,2017-12-28 12:34:00,2017-12-28 12:28:00,0,NA,1448,"Thursday",1,-6
"389",2017-10-16,"AA",1596,12892,11292,82,2017-10-16 15:35:00,2017-10-16 15:32:00,2017-10-16 19:00:00,2017-10-16 21:23:00,0,NA,862,"Monday",-3,143
"390",2017-10-08,"UA",75,11292,13487,63,2017-10-08 12:47:00,2017-10-08 12:47:00,2017-10-08 15:41:00,2017-10-08 15:52:00,0,NA,680,"Sunday",0,11
"391",2017-12-19,"AA",207,13303,11298,74,2017-12-19 18:10:00,2017-12-19 19:25:00,2017-12-19 20:32:00,2017-12-19 21:54:00,0,NA,1121,"Tuesday",75,82
"392",2017-11-17,"OO",5052,13476,12892,91,2017-11-17 06:00:00,2017-11-17 05:51:00,2017-11-17 07:15:00,2017-11-17 07:14:00,0,NA,266,"Friday",-9,-1
"393",2017-11-29,"B6",2807,14321,12478,22,2017-11-29 05:39:00,2017-11-29 07:00:00,2017-11-29 07:00:00,2017-11-29 08:09:00,0,NA,273,"Wednesday",81,69
"394",2017-10-21,"WN",5315,11259,13796,91,2017-10-21 16:55:00,2017-10-21 16:55:00,2017-10-21 18:40:00,2017-10-21 18:44:00,0,NA,1468,"Saturday",0,4
"395",2017-12-06,"OO",4788,10431,10397,34,2017-12-06 10:23:00,2017-12-06 10:17:00,2017-12-06 11:30:00,2017-12-06 11:17:00,0,NA,164,"Wednesday",-6,-13
"396",2017-11-14,"AA",2042,13930,11298,74,2017-11-14 08:39:00,2017-11-14 08:33:00,2017-11-14 11:16:00,2017-11-14 11:20:00,0,NA,802,"Tuesday",-6,4
"397",2017-12-28,"DL",2137,15304,10397,34,2017-12-28 07:15:00,2017-12-28 07:12:00,2017-12-28 08:55:00,2017-12-28 08:46:00,0,NA,406,"Thursday",-3,-9
"398",2017-12-23,"AA",209,11298,13303,33,2017-12-23 12:55:00,2017-12-23 12:55:00,2017-12-23 16:42:00,2017-12-23 16:27:00,0,NA,1121,"Saturday",0,-15
"399",2017-11-20,"WN",49,11259,12191,74,2017-11-20 18:30:00,2017-11-20 19:23:00,2017-11-20 19:35:00,2017-11-20 20:16:00,0,NA,239,"Monday",53,41
"400",2017-10-07,"WN",5091,14679,12889,85,2017-10-07 09:05:00,2017-10-07 09:04:00,2017-10-07 10:15:00,2017-10-07 10:16:00,0,NA,258,"Saturday",-1,1
"401",2017-10-02,"WN",4862,15016,13871,65,2017-10-02 21:45:00,2017-10-02 21:44:00,2017-10-02 22:55:00,2017-10-02 22:47:00,0,NA,342,"Monday",-1,-8
"402",2017-11-16,"AA",1966,11057,11298,74,2017-11-16 19:55:00,2017-11-16 19:54:00,2017-11-16 21:50:00,2017-11-16 21:42:00,0,NA,936,"Thursday",-1,-8
"403",2017-11-27,"AA",1104,11298,12953,22,2017-11-27 07:45:00,2017-11-27 07:45:00,2017-11-27 12:02:00,2017-11-27 12:03:00,0,NA,1389,"Monday",0,1
"404",2017-11-07,"UA",1978,11697,11618,21,2017-11-07 07:33:00,2017-11-07 07:24:00,2017-11-07 10:28:00,2017-11-07 10:07:00,0,NA,1065,"Tuesday",-9,-21
"405",2017-12-20,"HA",63,12892,12982,2,2017-12-20 08:00:00,2017-12-20 07:54:00,2017-12-20 12:00:00,2017-12-20 12:17:00,0,NA,2615,"Wednesday",-6,17
"406",2017-10-10,"DL",675,12953,10397,34,2017-10-10 20:00:00,2017-10-10 19:57:00,2017-10-10 22:35:00,2017-10-10 22:32:00,0,NA,762,"Tuesday",-3,-3
"407",2017-12-29,"WN",1676,15304,13296,14,2017-12-29 19:00:00,2017-12-29 21:33:00,2017-12-29 21:55:00,2017-12-29 00:27:00,0,NA,1204,"Friday",153,-1288
"408",2017-10-24,"AS",978,14747,14057,92,2017-10-24 17:35:00,2017-10-24 17:49:00,2017-10-24 18:24:00,2017-10-24 18:50:00,0,NA,129,"Tuesday",14,26
"409",2017-10-08,"AA",152,11278,11298,74,2017-10-08 14:55:00,2017-10-08 14:54:00,2017-10-08 17:18:00,2017-10-08 17:12:00,0,NA,1192,"Sunday",-1,-6
"410",2017-11-04,"VX",1236,12892,13930,41,2017-11-04 17:25:00,2017-11-04 18:04:00,2017-11-04 23:25:00,2017-11-04 23:27:00,0,NA,1745,"Saturday",39,2
"411",2017-10-12,"WN",1579,10693,11042,44,2017-10-12 09:45:00,2017-10-12 09:47:00,2017-10-12 12:10:00,2017-10-12 12:01:00,0,NA,448,"Thursday",2,-9
"412",2017-11-22,"DL",2395,14027,12953,22,2017-11-22 07:00:00,2017-11-22 06:54:00,2017-11-22 10:01:00,2017-11-22 09:51:00,0,NA,1035,"Wednesday",-6,-10
"413",2017-10-22,"DL",1788,14869,14747,93,2017-10-22 09:45:00,2017-10-22 09:43:00,2017-10-22 11:08:00,2017-10-22 11:08:00,0,NA,689,"Sunday",-2,0
"414",2017-12-06,"OO",5897,12892,14869,87,2017-12-06 08:15:00,2017-12-06 08:06:00,2017-12-06 11:19:00,2017-12-06 10:59:00,0,NA,590,"Wednesday",-9,-20
"415",2017-10-13,"UA",1083,11618,14771,91,2017-10-13 15:40:00,2017-10-13 15:39:00,2017-10-13 19:11:00,2017-10-13 19:07:00,0,NA,2565,"Friday",-1,-4
"416",2017-10-14,"WN",3206,11292,15376,81,2017-10-14 20:30:00,2017-10-14 20:43:00,2017-10-14 21:20:00,2017-10-14 21:30:00,0,NA,639,"Saturday",13,10
"417",2017-10-24,"WN",142,14869,12889,85,2017-10-24 14:55:00,2017-10-24 14:56:00,2017-10-24 15:15:00,2017-10-24 15:17:00,0,NA,368,"Tuesday",1,2
"418",2017-12-11,"WN",1587,13851,11259,74,2017-12-11 07:50:00,2017-12-11 07:52:00,2017-12-11 08:45:00,2017-12-11 08:40:00,0,NA,181,"Monday",2,-5
"419",2017-11-08,"DL",1249,14321,10397,34,2017-11-08 06:15:00,2017-11-08 06:13:00,2017-11-08 09:24:00,2017-11-08 09:13:00,0,NA,1027,"Wednesday",-2,-11
"420",2017-10-06,"NK",619,12266,14679,91,2017-10-06 21:35:00,2017-10-06 21:26:00,2017-10-06 22:53:00,2017-10-06 22:38:00,0,NA,1303,"Friday",-9,-15
"421",2017-10-11,"DL",2534,14492,10397,34,2017-10-11 19:59:00,2017-10-11 21:12:00,2017-10-11 21:30:00,2017-10-11 22:26:00,0,NA,356,"Wednesday",73,56
"422",2017-11-13,"DL",1940,13204,11433,43,2017-11-13 14:19:00,2017-11-13 14:14:00,2017-11-13 17:00:00,2017-11-13 16:53:00,0,NA,957,"Monday",-5,-7
"423",2017-12-29,"WN",1172,13232,11986,43,2017-12-29 12:50:00,2017-12-29 13:01:00,2017-12-29 14:40:00,2017-12-29 15:04:00,0,NA,137,"Friday",11,24
"424",2017-12-14,"HA",344,12982,12173,2,2017-12-14 14:03:00,2017-12-14 14:01:00,2017-12-14 14:40:00,2017-12-14 14:35:00,0,NA,102,"Thursday",-2,-5
"425",2017-11-19,"WN",5732,11259,13158,74,2017-11-19 11:25:00,2017-11-19 11:22:00,2017-11-19 12:35:00,2017-11-19 12:25:00,0,NA,319,"Sunday",-3,-10
"426",2017-10-07,"UA",1869,10800,11292,82,2017-10-07 07:03:00,2017-10-07 06:55:00,2017-10-07 10:31:00,2017-10-07 10:07:00,0,NA,850,"Saturday",-8,-24
"427",2017-11-12,"AS",509,12892,14057,92,2017-11-12 14:00:00,2017-11-12 13:52:00,2017-11-12 16:34:00,2017-11-12 16:03:00,0,NA,834,"Sunday",-8,-31
"428",2017-10-31,"VX",1933,12892,14771,91,2017-10-31 12:37:00,2017-10-31 12:29:00,2017-10-31 14:00:00,2017-10-31 13:45:00,0,NA,337,"Tuesday",-8,-15
"429",2017-12-03,"UA",374,13930,12266,74,2017-12-03 12:15:00,2017-12-03 12:13:00,2017-12-03 15:03:00,2017-12-03 15:02:00,0,NA,925,"Sunday",-2,-1
"430",2017-11-16,"AA",1011,13303,12953,22,2017-11-16 07:05:00,2017-11-16 06:59:00,2017-11-16 10:03:00,2017-11-16 09:53:00,0,NA,1096,"Thursday",-6,-10
"431",2017-11-16,"DL",1373,15304,10397,34,2017-11-16 14:01:00,2017-11-16 13:59:00,2017-11-16 15:39:00,2017-11-16 15:30:00,0,NA,406,"Thursday",-2,-9
"432",2017-11-19,"OO",4708,14747,14489,92,2017-11-19 21:15:00,2017-11-19 21:03:00,2017-11-19 22:21:00,2017-11-19 22:16:00,0,NA,228,"Sunday",-12,-5
"433",2017-11-10,"AA",2248,10821,11298,74,2017-11-10 15:00:00,2017-11-10 15:07:00,2017-11-10 17:43:00,2017-11-10 17:24:00,0,NA,1217,"Friday",7,-19
"434",2017-10-08,"AS",151,10299,13873,1,2017-10-08 10:10:00,2017-10-08 10:01:00,2017-10-08 11:45:00,2017-10-08 11:33:00,0,NA,539,"Sunday",-9,-12
"435",2017-12-25,"B6",477,12478,12451,33,2017-12-25 16:35:00,2017-12-25 16:32:00,2017-12-25 19:12:00,2017-12-25 19:06:00,0,NA,828,"Monday",-3,-6
"436",2017-10-02,"AS",759,13198,14747,93,2017-10-02 18:52:00,2017-10-02 18:40:00,2017-10-02 20:45:00,2017-10-02 20:44:00,0,NA,1489,"Monday",-12,-1
"437",2017-11-07,"EV",4156,11278,11042,44,2017-11-07 11:00:00,2017-11-07 10:55:00,2017-11-07 12:27:00,2017-11-07 12:23:00,0,NA,310,"Tuesday",-5,-4
"438",2017-10-21,"DL",2201,10397,12889,85,2017-10-21 08:10:00,2017-10-21 08:08:00,2017-10-21 09:24:00,2017-10-21 09:19:00,0,NA,1747,"Saturday",-2,-5
